,Unnamed: 0,date,id,tweet_text,label
1379,1439,2020-12-02,1334257367282749441,thank watching november lead jake tapper ranked  cable news key demographic ,Not Hate
1380,1440,2020-12-02,1334261797877116928,cdc director next three months may difficult yous public health history nickwattcnn reports,Not Hate
1381,1441,2020-12-02,1334262167017807888,patricia leslie mcwaters married  years die coronavirus seconds apart jaketapper reports,Not Hate
1382,1442,2020-12-02,1334262947808481285,happens vaccines delivered drsanjaygupta reports,Not Hate
1383,1443,2020-12-02,1334262990363893761,moderna trial participant describes vaccine side effects drsanjaygupta reports,Not Hate
1384,1444,2020-12-02,1334263594918309904,cnn source trump mulling pardons members family giuliani kaitlancollins reports,Not Hate
1385,1445,2020-12-02,1334263802016264195,cnn source trump mulling pardons family giuliani thelauracoates jfkucinich discuss,Not Hate
1386,1446,2020-12-02,1334263896551563264,sen tammy duckworth says presidentelect joe biden well way creating diverse cabinet think,Not Hate
1387,1447,2020-12-02,1334263971466121223,retired astronaut mark kelly sworn democratic yous senator arizona sunlenserfaty reports,Not Hate
1388,1448,2020-12-02,1334264012599660544,biden facing pressure make good promise build diverse cabinet mjlee reports,Not Hate
1389,1449,2020-12-02,1334285205851484161, pennsylvania avenue ongoing crime scene donald trump one corrupt presidents th,Not Hate
1390,1450,2020-12-03,1334286345066438657,rep adam schiff says president corrupt enough try selfpardon wai,Not Hate
1391,1451,2020-12-03,1334286719668117504,nih director dr francis collins answers questions covid vaccines,Not Hate
1392,1452,2020-12-03,1334373141427195905,bymikebaker new least  coronavirus deaths identified united states today highest daily death toll,Not Hate
1393,1453,2020-12-03,1334375161957638144,paulrieckhoff digging presidentmayhems dismantling pentagon leadership weeks angryamericans ep wit,Not Hate
1394,1454,2020-12-03,1334375183642206208,paulrieckhoff also talked obamas republican secretary defense former senator vietnam vet chuck hagel subject,Not Hate
1395,1455,2020-12-03,1334376354775756804,standing behind presidential lectern diplomatic reception room flanked flags office,Not Hate
1396,1456,2020-12-03,1334570726343512064,maddowblog unreal,Not Hate
1397,1457,2020-12-03,1334570907612946437,aclu last reported could locate  parents separated kids found  stil,Not Hate
1398,1459,2020-12-03,1334589871185416194,think martinis,Not Hate
1399,1460,2020-12-03,1334591162527707137,helpful piece kff hospital capacity almost exclusively staffing places beds fin,Not Hate
1400,1461,2020-12-03,1334597763661783046,ahem dc attorney general responds ivanka trump,Not Hate
1401,1462,2020-12-03,1334598001025822722,dc attorney general investigation revealed trump inaugural committee willfully used nonprofit funds,Not Hate
1402,1463,2020-12-03,1334616706602430467,light end tunnel says dr ashish jha forthcoming covid vaccine las,Not Hate
1403,1464,2020-12-03,1334621686931615746,worst ever yous deaths hospitalizations alltime high ericarhill reports pamelabrowncnn,Not Hate
1404,1465,2020-12-03,1334622327557001219,president trump say lost confidence ag barr kaitlancollins reports pamelabrowncnn,Not Hate
1405,1466,2020-12-03,1334622333907193858,dr gupta I worried next months drsanjaygupta reports pamelabrowncnn,Not Hate
1406,1467,2020-12-03,1334622824171003909,may strongest signs yet new stimulus deal mkraju reports pamelabrowncnn,Not Hate
1407,1468,2020-12-03,1334622880857018368,brownstein gop staying silent longterm consequences democracy lbarronlopez ronbrownstein di,Not Hate
1408,1469,2020-12-03,1334623262198935552,source former obama official expected named coronavirus coordinator arlettesaenz reports pamelabrowncnn,Not Hate
1409,1470,2020-12-03,1334623477379305473,next jr ivanka jared eric katebennettdc reports pamelabrowncnn,Not Hate
1410,1471,2020-12-03,1334623491388284930,kamala harris already making history vicepresident elect abbydphillip reports pamelabrowncnn,Not Hate
1411,1472,2020-12-03,1334623713845719040,joseph luna yearold comedian dad dies coronavirus pamelabrowncnn reports,Not Hate
1412,1474,2020-12-03,1334624461501427713,msnbc maddowblog right around time learned possible pardon ivanka trump deposed dcs attorney,Not Hate
1413,1475,2020-12-03,1334632294578053129,focus rhetoric apparently think great human tragedy says sen mitt romn,Not Hate
1414,1476,2020-12-03,1334634780382650371,first day I inaugurated I going ask public  days mask  days mask,Not Hate
1415,1477,2020-12-04,1334652170889814017,preselect joe biden says administration totally different approach justice system,Not Hate
1416,1478,2020-12-04,1334652721576751104,rep karen bass says congressional black caucus communication incoming biden administratio,Not Hate
1417,1479,2020-12-04,1334652995007631367,rick bright former director key federal vaccine agency says americans hosting holiday parties despite,Not Hate
1418,1480,2020-12-04,1334682231739179009,presidentelect joe biden says take covid vaccine public soon dr fauci gives allclear,Not Hate
1419,1481,2020-12-04,1334685949461192704,presidentelect joe biden calls proposed  billion covid relief package good start adds e,Not Hate
1420,1482,2020-12-04,1334686338537246720,cnnsotu joebiden jaketapper nominating diverse cabinet I going keep commitment katesullivandc,Not Hate
1421,1483,2020-12-04,1334686370414018560,cnn presidentelect joe biden says would happy join former presidents obama bush clinton getting covid vaccine pub,Not Hate
1422,1484,2020-12-04,1334689850327355392,cnnpolitics biden facing increasing pressure appoint black latino nominees remaining highlevel cabinet posts I going,Not Hate
1423,1485,2020-12-04,1334690623484547072,maddowblog week states testpositivity rate reached  percent iowa happens government basically noth,Not Hate
1424,1486,2020-12-04,1334693108584505344,I determined I confident presidentelect joe biden tells jaketapper describing emotions prep,Not Hate
1425,1487,2020-12-04,1334695312896778241,maddowblog due respect ivanka trump put today highly misleading best part story,Not Hate
1426,1488,2020-12-04,1334721429007429632,maddowblog must made clear ware  significant health conditions enter indoor publ,Hate
1427,1489,2020-12-04,1334721614919983105,maddowblog yous already overdrawn medical workers resource really big bill arrived much alre,Not Hate
1428,1490,2020-12-04,1334738413589852161,carolleonnig dc agkarlracine appears receipts,Not Hate
1429,1491,2020-12-04,1334935935952314372,coronavirus traces wastewater massachusetts treatment plant catchment area includes boston look c,Not Hate
1430,1492,2020-12-04,1334948531535310848,exactly expect guys next month half expending energy,Not Hate
1431,1493,2020-12-04,1334974574639845378,presidentelect joe biden says team seen detailed plan trump administration getting vac,Not Hate
1432,1494,2020-12-04,1334976462814896128,former top cybersecurity official chris krebs says would tell president trump defend democracy,Not Hate
1433,1495,2020-12-04,1334980594493759491,former top cybersecurity official chris krebs threats election officials public servants th,Not Hate
1434,1496,2020-12-04,1334983492548108290,according two sources recent phone call trump blasted georgia republican gov brian kemp moron,Not Hate
1435,1497,2020-12-04,1334985361349611523,brhodes nothing says national security like corey lewandowski pentagon post,Not Hate
1436,1498,2020-12-04,1334988279746326531,biden says future bleak without economic relief american people mjlee reports,Not Hate
1437,1499,2020-12-04,1334988393164533760,matthew law yearold veteran father five dies coronavirus jaketapper reports,Not Hate
1438,1500,2020-12-04,1334989177172205570,hhs begins national ad campaign promoting covid vaccine kristenhcnn reports,Not Hate
1439,1501,2020-12-04,1334989182566100994,new key model predicts  yous covid deaths april nickwattcnn reports,Not Hate
1440,1502,2020-12-04,1334989380784705536,biden discusses inauguration look like era covid abbydphillip jfkucinich discuss,Not Hate
1441,1503,2020-12-04,1334989635076960261,sources phone call trump blasted georgia gop gov brian kemp moron nut job jdiamond reports,Hate
1442,1504,2020-12-04,1335010892283568128,think accepted  trillion stimulus proposal put lot blame mcconnell,Not Hate
1443,1505,2020-12-04,1335010963838410757,new jersey gov phil murphy says federal money needed distribute potentially millions vaccine doses,Not Hate
1444,1506,2020-12-05,1335055867822141440,maddowblog trump administration refused allow members presidentelect joe bidens transition team meet official,Not Hate
1445,1507,2020-12-05,1335055905411526657,maddowblog biden received majority popular vote also cleared  percent largest vote percentage obtained,Not Hate
1446,1508,2020-12-05,1335055925099585546,maddowblog among things information includes phone numbers previously known lawyers said fi,Not Hate
1447,1509,2020-12-05,1335055960348483587,maddowblog president donald trumps nominee become senior pentagon official spread debunked conspiracies twitter called,Not Hate
1448,1510,2020-12-05,1335055980418256899,maddowblog november  retweeted tweet asked covid virus partisan since seemed disproportionatel,Not Hate
1449,1511,2020-12-05,1335056112262008832,malcolmkenyatta thank maddow continuing cover real impact trumppagop misinformation campaign election,Not Hate
1450,1512,2020-12-05,1335096768418242560,maddowblog programming note rachel maddow first interview new book bag man alivelshi sunday mo,Not Hate
1451,1513,2020-12-05,1335096802425626624,maddowblog alivelshi added bunch new links book bag man page including virtual book tour dates,Not Hate
1452,1514,2020-12-05,1335233026419286017,jengriffinfnc biden dod transition team needs written approval kash patel new acting defense secretarys chief staff,Not Hate
1453,1515,2020-12-05,1335233867641393153,mississippi states governor versus states health care system frustrated ms reporter thread worth rea,Not Hate
1454,1516,2020-12-06,1335427436046131201,bradheath going supreme court argument given leave amend complaint themselve,Not Hate
1455,1517,2020-12-06,1335435828517072896,ashishkjha massachusetts new covid cases per capita georgia florida texas wastewater data shows,Not Hate
1456,1518,2020-12-06,1335436075599269890,aweissmann legit attorney general would make clear crime pressure public officials undermine election results,Not Hate
1457,1519,2020-12-06,1335595821983817729,join great alivelshi msnbc first interview new book bag man,Not Hate
1458,1521,2020-12-06,1335599837547524104,emptywheel  months comparison mueller durham investigations,Not Hate
1459,1522,2020-12-06,1335599844765863939,emptywheel  months durham gone boondoggle trip italy bill barr chase conspiracy theories charged one person,Not Hate
1460,1523,2020-12-06,1335599861996118018,emptywheel mueller investigations first  months prosecutors charged  people  corporations roger stone,Not Hate
1461,1524,2020-12-06,1335619042980356101,thanks everyone kind words bag man today alivelshi great interview great review,Not Hate
1462,1525,2020-12-06,1335722226792927232,today learned hand sanitizer cuts tree sap like hot knife butter youknowmorenow,Not Hate
1463,1527,2020-12-07,1335773968079400963,jocelynbenson individuals gathered outside home targeted michigans chief election officer threats actual,Not Hate
1464,1528,2020-12-07,1335774035402223617,kylegriffin joe biden fill three vacancies usps board governors order power fire louis dejoy,Not Hate
